기준일,희유금속지수
2016-04-04,1020.643819
2016-04-05,1020.643819
2016-04-06,1020.643819
2016-04-07,1020.643819
2016-04-08,1020.643819
2016-04-11,1010.957257
2016-04-12,1010.957257
2016-04-13,1010.957257
2016-04-14,1010.957257
2016-04-15,1010.957257
2016-04-18,1007.946898
2016-04-19,1007.946898
2016-04-20,1007.946898
2016-04-21,1007.946898
2016-04-22,1007.946898
2016-04-25,1005.587497
2016-04-26,1005.587497
2016-04-27,1005.587497
2016-04-28,1005.587497
2016-04-29,1005.587497
2016-05-03,1022.523785
2016-05-04,1022.523785
2016-05-05,1022.523785
2016-05-06,1022.523785
2016-05-09,1036.890574
2016-05-10,1036.890574
2016-05-11,1036.890574
2016-05-12,1036.890574
2016-05-13,1036.890574
2016-05-16,1047.200574
2016-05-17,1047.200574
2016-05-18,1047.200574
2016-05-19,1047.200574
2016-05-20,1047.200574
2016-05-23,1047.718857
2016-05-24,1047.718857
2016-05-25,1047.718857
2016-05-26,1047.718857
2016-05-27,1047.718857
2016-05-31,1066.926816
2016-06-01,1066.926816
2016-06-02,1066.926816
2016-06-03,1066.926816
2016-06-06,1060.872246
2016-06-07,1060.872246
2016-06-08,1060.872246
2016-06-09,1060.872246
2016-06-10,1060.872246
2016-06-13,1062.353649
2016-06-14,1062.353649
2016-06-15,1062.353649
2016-06-16,1062.353649
2016-06-17,1062.353649
2016-06-20,1057.830534
2016-06-21,1057.830534
2016-06-22,1057.830534
2016-06-23,1057.830534
2016-06-24,1057.830534
2016-06-27,1053.832029
2016-06-28,1053.832029
2016-06-29,1053.832029
2016-06-30,1053.832029
2016-07-01,1053.832029
2016-07-04,1044.30239
2016-07-05,1044.30239
2016-07-06,1044.30239
2016-07-07,1044.30239
2016-07-08,1044.30239
2016-07-11,1035.586534
2016-07-12,1035.586534
2016-07-13,1035.586534
2016-07-14,1035.586534
2016-07-15,1035.586534
2016-07-18,1034.540943
2016-07-19,1034.540943
2016-07-20,1034.540943
2016-07-21,1034.540943
2016-07-22,1034.540943
2016-07-25,1039.826318
2016-07-26,1039.826318
2016-07-27,1039.826318
2016-07-28,1039.826318
2016-07-29,1039.826318
2016-08-01,1085.709536
2016-08-02,1085.709536
2016-08-03,1085.709536
2016-08-04,1085.709536
2016-08-05,1085.709536
2016-08-08,1106.289474
2016-08-09,1106.289474
2016-08-10,1106.289474
2016-08-11,1106.289474
2016-08-12,1106.289474
2016-08-15,1110.455754
2016-08-16,1110.455754
2016-08-17,1110.455754
2016-08-18,1110.455754
2016-08-19,1110.455754
2016-08-22,1107.730846
2016-08-23,1107.730846
2016-08-24,1107.730846
2016-08-25,1107.730846
2016-08-26,1107.730846
2016-08-30,1105.959764
2016-08-31,1105.959764
2016-09-01,1105.959764
2016-09-02,1105.959764
2016-09-05,1095.522876
2016-09-06,1095.522876
2016-09-07,1095.522876
2016-09-08,1095.522876
2016-09-09,1095.522876
2016-09-12,1105.303373
2016-09-13,1105.303373
2016-09-14,1105.303373
2016-09-15,1105.303373
2016-09-16,1105.303373
2016-09-19,1101.472074
2016-09-20,1101.472074
2016-09-21,1101.472074
2016-09-22,1101.472074
2016-09-23,1101.472074
2016-09-26,1106.396857
2016-09-27,1106.396857
2016-09-28,1106.396857
2016-09-29,1106.396857
2016-09-30,1106.396857
2016-10-03,1127.659538
2016-10-04,1127.659538
2016-10-05,1127.659538
2016-10-06,1127.659538
2016-10-07,1127.659538
2016-10-10,1105.260234
2016-10-11,1105.260234
2016-10-12,1105.260234
2016-10-13,1105.260234
2016-10-14,1105.260234
2016-10-17,1123.859746
2016-10-18,1123.859746
2016-10-19,1123.859746
2016-10-20,1123.859746
2016-10-21,1123.859746
2016-10-24,1122.259491
2016-10-25,1122.259491
2016-10-26,1122.259491
2016-10-27,1122.259491
2016-10-28,1122.259491
2016-10-31,1141.027319
2016-11-01,1141.027319
2016-11-02,1141.027319
2016-11-03,1141.027319
2016-11-04,1141.027319
2016-11-07,1187.105826
2016-11-08,1187.105826
2016-11-09,1187.105826
2016-11-10,1187.105826
2016-11-11,1187.105826
2016-11-14,1228.160105
2016-11-15,1228.160105
2016-11-16,1228.160105
2016-11-17,1228.160105
2016-11-18,1228.160105
2016-11-21,1256.615743
2016-11-22,1256.615743
2016-11-23,1256.615743
2016-11-24,1256.615743
2016-11-25,1256.615743
2016-11-28,1258.512917
2016-11-29,1258.512917
2016-11-30,1258.512917
2016-12-01,1258.512917
2016-12-02,1258.512917
2016-12-05,1303.993301
2016-12-06,1303.993301
2016-12-07,1303.993301
2016-12-08,1303.993301
2016-12-09,1303.993301
2016-12-12,1321.126312
2016-12-13,1321.126312
2016-12-14,1321.126312
2016-12-15,1321.126312
2016-12-16,1321.126312
2016-12-19,1336.236978
2016-12-20,1336.236978
2016-12-21,1336.236978
2016-12-22,1336.236978
2016-12-23,1336.236978
2016-12-28,1392.638371
2016-12-29,1392.638371
2016-12-30,1392.638371
2017-01-03,1374.178534
2017-01-04,1374.178534
2017-01-05,1374.178534
2017-01-06,1374.178534
2017-01-09,1435.977202
2017-01-10,1435.977202
2017-01-11,1435.977202
2017-01-12,1435.977202
2017-01-13,1435.977202
2017-01-16,1477.787097
2017-01-17,1477.787097
2017-01-18,1477.787097
2017-01-19,1477.787097
2017-01-20,1477.787097
2017-01-23,1466.506533
2017-01-24,1466.506533
2017-01-25,1466.506533
2017-01-26,1466.506533
2017-01-27,1466.506533
2017-01-30,1479.662497
2017-01-31,1479.662497
2017-02-01,1479.662497
2017-02-02,1479.662497
2017-02-03,1479.662497
2017-02-06,1489.237489
2017-02-07,1489.237489
2017-02-08,1489.237489
2017-02-09,1489.237489
2017-02-10,1489.237489
2017-02-13,1497.219461
2017-02-14,1497.219461
2017-02-15,1497.219461
2017-02-16,1497.219461
2017-02-17,1497.219461
2017-02-20,1510.963976
2017-02-21,1510.963976
2017-02-22,1510.963976
2017-02-23,1510.963976
2017-02-24,1510.963976
2017-02-27,1559.692815
2017-02-28,1559.692815
2017-03-01,1559.692815
2017-03-02,1559.692815
2017-03-03,1559.692815
2017-03-06,1549.511616
2017-03-07,1549.511616
2017-03-08,1549.511616
2017-03-09,1549.511616
2017-03-10,1549.511616
2017-03-13,1545.685082
2017-03-14,1545.685082
2017-03-15,1545.685082
2017-03-16,1545.685082
2017-03-17,1545.685082
2017-03-20,1605.933851
2017-03-21,1605.933851
2017-03-22,1605.933851
2017-03-23,1605.933851
2017-03-24,1605.933851
2017-03-27,1653.963656
2017-03-28,1653.963656
2017-03-29,1653.963656
2017-03-30,1653.963656
2017-03-31,1653.963656
2017-04-03,1648.910606
2017-04-04,1648.910606
2017-04-05,1648.910606
2017-04-06,1648.910606
2017-04-07,1648.910606
2017-04-10,1644.531253
2017-04-11,1644.531253
2017-04-12,1644.531253
2017-04-13,1644.531253
2017-04-14,1644.531253
2017-04-17,1665.081094
2017-04-18,1665.081094
2017-04-19,1665.081094
2017-04-20,1665.081094
2017-04-21,1665.081094
2017-04-24,1642.305696
2017-04-25,1642.305696
2017-04-26,1642.305696
2017-04-27,1642.305696
2017-04-28,1642.305696
2017-05-01,1625.767144
2017-05-02,1625.767144
2017-05-03,1625.767144
2017-05-04,1625.767144
2017-05-05,1625.767144
2017-05-08,1629.5076
2017-05-09,1629.5076
2017-05-10,1629.5076
2017-05-11,1629.5076
2017-05-12,1629.5076
2017-05-15,1611.033019
2017-05-16,1611.033019
2017-05-17,1611.033019
2017-05-18,1611.033019
2017-05-19,1611.033019
2017-05-22,1592.001558
2017-05-23,1592.001558
2017-05-24,1592.001558
2017-05-25,1592.001558
2017-05-26,1592.001558
2017-05-29,1585.099153
2017-05-30,1585.099153
2017-05-31,1585.099153
2017-06-01,1585.099153
2017-06-02,1585.099153
2017-06-05,1603.775876
2017-06-06,1603.775876
2017-06-07,1603.775876
2017-06-08,1603.775876
2017-06-09,1603.775876
2017-06-12,1607.273354
2017-06-13,1607.273354
2017-06-14,1607.273354
2017-06-15,1607.273354
2017-06-16,1607.273354
2017-06-19,1575.94313
2017-06-20,1575.94313
2017-06-21,1575.94313
2017-06-22,1575.94313
2017-06-23,1575.94313
2017-06-26,1570.79245
2017-06-27,1570.79245
2017-06-28,1570.79245
2017-06-29,1570.79245
2017-06-30,1570.79245
2017-07-03,1606.99254
2017-07-04,1606.99254
2017-07-05,1606.99254
2017-07-06,1606.99254
2017-07-07,1606.99254
2017-07-10,1596.155053
2017-07-11,1596.155053
2017-07-12,1596.155053
2017-07-13,1596.155053
2017-07-14,1596.155053
2017-07-17,1592.912559
2017-07-18,1592.912559
2017-07-19,1592.912559
2017-07-20,1592.912559
2017-07-21,1592.912559
2017-07-24,1581.276115
2017-07-25,1581.276115
2017-07-26,1581.276115
2017-07-27,1581.276115
2017-07-28,1581.276115
2017-07-31,1587.461227
2017-08-01,1587.461227
2017-08-02,1587.461227
2017-08-03,1587.461227
2017-08-04,1587.461227
2017-08-07,1623.128979
2017-08-08,1623.128979
2017-08-09,1623.128979
2017-08-10,1623.128979
2017-08-11,1623.128979
2017-08-14,1643.211155
2017-08-15,1643.211155
2017-08-16,1643.211155
2017-08-17,1643.211155
2017-08-18,1643.211155
2017-08-21,1640.315886
2017-08-22,1640.315886
2017-08-23,1640.315886
2017-08-24,1640.315886
2017-08-25,1640.315886
2017-08-28,1640.412207
2017-08-29,1640.412207
2017-08-30,1640.412207
2017-08-31,1640.412207
2017-09-01,1640.412207
2017-09-04,1662.24176
2017-09-05,1662.24176
2017-09-06,1662.24176
2017-09-07,1662.24176
2017-09-08,1662.24176
2017-09-11,1681.414593
2017-09-12,1681.414593
2017-09-13,1681.414593
2017-09-14,1681.414593
2017-09-15,1681.414593
2017-09-18,1720.989417
2017-09-19,1720.989417
2017-09-20,1720.989417
2017-09-21,1720.989417
2017-09-22,1720.989417
2017-09-25,1732.581764
2017-09-26,1732.581764
2017-09-27,1732.581764
2017-09-28,1732.581764
2017-09-29,1732.581764
2017-10-02,1724.575135
2017-10-03,1724.575135
2017-10-04,1724.575135
2017-10-05,1724.575135
2017-10-06,1724.575135
2017-10-09,1726.359714
2017-10-10,1726.359714
2017-10-11,1726.359714
2017-10-12,1726.359714
2017-10-13,1726.359714
2017-10-16,1747.918539
2017-10-17,1747.918539
2017-10-18,1747.918539
2017-10-19,1747.918539
2017-10-20,1747.918539
2017-10-23,1745.495488
2017-10-24,1745.495488
2017-10-25,1745.495488
2017-10-26,1745.495488
2017-10-27,1745.495488
2017-10-30,1738.310096
2017-10-31,1738.310096
2017-11-01,1738.310096
2017-11-02,1738.310096
2017-11-03,1738.310096
2017-11-06,1733.709454
2017-11-07,1733.709454
2017-11-08,1733.709454
2017-11-09,1733.709454
2017-11-10,1733.709454
2017-11-13,1732.82648
2017-11-14,1732.82648
2017-11-15,1732.82648
2017-11-16,1732.82648
2017-11-17,1732.82648
2017-11-20,1725.356572
2017-11-21,1725.356572
2017-11-22,1725.356572
2017-11-23,1725.356572
2017-11-24,1725.356572
2017-11-27,1726.474843
2017-11-28,1726.474843
2017-11-29,1726.474843
2017-11-30,1726.474843
2017-12-01,1726.474843
2017-12-04,1730.839135
2017-12-05,1730.839135
2017-12-06,1730.839135
2017-12-07,1730.839135
2017-12-08,1730.839135
2017-12-11,1759.265298
2017-12-12,1759.265298
2017-12-13,1759.265298
2017-12-14,1759.265298
2017-12-15,1759.265298
2017-12-18,1841.906879
2017-12-19,1841.906879
2017-12-20,1841.906879
2017-12-21,1841.906879
2017-12-22,1841.906879
2017-12-26,1860.439151
2017-12-27,1860.439151
2017-12-28,1860.439151
2017-12-29,1860.439151
2018-01-02,1883.191921
2018-01-03,1883.191921
2018-01-04,1883.191921
2018-01-05,1883.191921
2018-01-08,1920.238732
2018-01-09,1920.238732
2018-01-10,1920.238732
2018-01-11,1920.238732
2018-01-12,1920.238732
2018-01-15,1919.618473
2018-01-16,1919.618473
2018-01-17,1919.618473
2018-01-18,1919.618473
2018-01-19,1919.618473
2018-01-22,1942.017253
2018-01-23,1942.017253
2018-01-24,1942.017253
2018-01-25,1942.017253
2018-01-26,1942.017253
2018-01-29,1963.047578
2018-01-30,1963.047578
2018-01-31,1963.047578
2018-02-01,1963.047578
2018-02-02,1963.047578
2018-02-05,1954.358974
2018-02-06,1954.358974
2018-02-07,1954.358974
2018-02-08,1954.358974
2018-02-09,1954.358974
2018-02-12,1955.725963
2018-02-13,1955.725963
2018-02-14,1955.725963
2018-02-15,1955.725963
2018-02-16,1955.725963
2018-02-19,1927.597889
2018-02-20,1927.597889
2018-02-21,1927.597889
2018-02-22,1927.597889
2018-02-23,1927.597889
2018-02-26,1933.538919
2018-02-27,1933.538919
2018-02-28,1933.538919
2018-03-01,1933.538919
2018-03-02,1933.538919
2018-03-05,1968.748002
2018-03-06,1968.748002
2018-03-07,1968.748002
2018-03-08,1968.748002
2018-03-09,1968.748002
2018-03-12,1992.66687
2018-03-13,1992.66687
2018-03-14,1992.66687
2018-03-15,1992.66687
2018-03-16,1992.66687
2018-03-19,2000.581977
2018-03-20,2000.581977
2018-03-21,2000.581977
2018-03-22,2000.581977
2018-03-23,2000.581977
2018-03-26,2026.944273
2018-03-27,2026.944273
2018-03-28,2026.944273
2018-03-29,2026.944273
2018-03-30,2026.944273
2018-04-02,2020.189979
2018-04-03,2020.189979
2018-04-04,2020.189979
2018-04-05,2020.189979
2018-04-06,2020.189979
2018-04-09,2015.182271
2018-04-10,2015.182271
2018-04-11,2015.182271
2018-04-12,2015.182271
2018-04-13,2015.182271
2018-04-16,1995.961708
2018-04-17,1995.961708
2018-04-18,1995.961708
2018-04-19,1995.961708
2018-04-20,1995.961708
2018-04-23,1991.567158
2018-04-24,1991.567158
2018-04-25,1991.567158
2018-04-26,1991.567158
2018-04-27,1991.567158
2018-04-30,1997.356932
2018-05-01,1997.356932
2018-05-02,1997.356932
2018-05-03,1997.356932
2018-05-04,1997.356932
2018-05-08,1985.559858
2018-05-09,1985.559858
2018-05-10,1985.559858
2018-05-11,1985.559858
2018-05-14,1960.503584
2018-05-15,1960.503584
2018-05-16,1960.503584
2018-05-17,1960.503584
2018-05-18,1960.503584
2018-05-21,1948.279459
2018-05-22,1948.279459
2018-05-23,1948.279459
2018-05-24,1948.279459
2018-05-25,1948.279459
2018-05-28,1933.541273
2018-05-29,1933.541273
2018-05-30,1933.541273
2018-05-31,1933.541273
2018-06-01,1933.541273
2018-06-04,1924.655236
2018-06-05,1924.655236
2018-06-06,1924.655236
2018-06-07,1924.655236
2018-06-08,1924.655236
2018-06-11,1916.437064
2018-06-12,1916.437064
2018-06-13,1916.437064
2018-06-14,1916.437064
2018-06-15,1916.437064
2018-06-18,1886.174272
2018-06-19,1886.174272
2018-06-20,1886.174272
2018-06-21,1886.174272
2018-06-22,1886.174272
2018-06-25,1883.569644
2018-06-26,1883.569644
2018-06-27,1883.569644
2018-06-28,1883.569644
2018-06-29,1883.569644
2018-07-02,1866.484893
2018-07-03,1866.484893
2018-07-04,1866.484893
2018-07-05,1866.484893
2018-07-06,1866.484893
2018-07-09,1869.164577
2018-07-10,1869.164577
2018-07-11,1869.164577
2018-07-12,1869.164577
2018-07-13,1869.164577
2018-07-16,1854.471089
2018-07-17,1854.471089
2018-07-18,1854.471089
2018-07-19,1854.471089
2018-07-20,1854.471089
2018-07-23,1835.921262
2018-07-24,1835.921262
2018-07-25,1835.921262
2018-07-26,1835.921262
2018-07-27,1835.921262
2018-07-30,1795.054762
2018-07-31,1795.054762
2018-08-01,1795.054762
2018-08-02,1795.054762
2018-08-03,1795.054762
2018-08-06,1806.051147
2018-08-07,1806.051147
2018-08-08,1806.051147
2018-08-09,1806.051147
2018-08-10,1806.051147
2018-08-13,1757.005556
2018-08-14,1757.005556
2018-08-15,1757.005556
2018-08-16,1757.005556
2018-08-17,1757.005556
2018-08-20,1737.391706
2018-08-21,1737.391706
2018-08-22,1737.391706
2018-08-23,1737.391706
2018-08-24,1737.391706
2018-08-27,1729.047602
2018-08-28,1729.047602
2018-08-29,1729.047602
2018-08-30,1729.047602
2018-08-31,1729.047602
2018-09-03,1713.071003
2018-09-04,1713.071003
2018-09-05,1713.071003
2018-09-06,1713.071003
2018-09-07,1713.071003
2018-09-10,1715.393838
2018-09-11,1715.393838
2018-09-12,1715.393838
2018-09-13,1715.393838
2018-09-14,1715.393838
2018-09-17,1746.610733
2018-09-18,1746.610733
2018-09-19,1746.610733
2018-09-20,1746.610733
2018-09-21,1746.610733
2018-09-24,1734.860636
2018-09-25,1734.860636
2018-09-26,1734.860636
2018-09-27,1734.860636
2018-09-28,1734.860636
2018-10-01,1705.239278
2018-10-02,1705.239278
2018-10-03,1705.239278
2018-10-04,1705.239278
2018-10-05,1705.239278
2018-10-08,1724.137272
2018-10-09,1724.137272
2018-10-10,1724.137272
2018-10-11,1724.137272
2018-10-12,1724.137272
2018-10-15,1721.932628
2018-10-16,1721.932628
2018-10-17,1721.932628
2018-10-18,1721.932628
2018-10-19,1721.932628
2018-10-22,1707.458322
2018-10-23,1707.458322
2018-10-24,1707.458322
2018-10-25,1707.458322
2018-10-26,1707.458322
2018-10-29,1722.102538
2018-10-30,1722.102538
2018-10-31,1722.102538
2018-11-01,1722.102538
2018-11-02,1722.102538
2018-11-05,1682.70337
2018-11-06,1682.70337
2018-11-07,1682.70337
2018-11-08,1682.70337
2018-11-09,1682.70337
2018-11-12,1617.318982
2018-11-13,1617.318982
2018-11-14,1617.318982
2018-11-15,1617.318982
2018-11-16,1617.318982
2018-11-19,1677.072665
2018-11-20,1677.072665
2018-11-21,1677.072665
2018-11-22,1677.072665
2018-11-23,1677.072665
2018-11-26,1666.474054
2018-11-27,1666.474054
2018-11-28,1666.474054
2018-11-29,1666.474054
2018-11-30,1666.474054
2018-12-03,1645.27477
2018-12-04,1645.27477
2018-12-05,1645.27477
2018-12-06,1645.27477
2018-12-07,1645.27477
2018-12-10,1597.777059
2018-12-11,1597.777059
2018-12-12,1597.777059
2018-12-13,1597.777059
2018-12-14,1597.777059
2018-12-17,1584.283242
2018-12-18,1584.283242
2018-12-19,1584.283242
2018-12-20,1584.283242
2018-12-21,1584.283242
2018-12-24,1581.114135
2018-12-25,1581.114135
2018-12-26,1581.114135
2018-12-27,1581.114135
2018-12-28,1581.114135
2018-12-31,1555.541119
2019-01-01,1555.541119
2019-01-02,1555.541119
2019-01-03,1555.541119
2019-01-04,1555.541119
2019-01-07,1552.201972
2019-01-08,1552.201972
2019-01-09,1552.201972
2019-01-10,1552.201972
2019-01-11,1552.201972
2019-01-14,1524.713657
2019-01-15,1524.713657
2019-01-16,1524.713657
2019-01-17,1524.713657
2019-01-18,1524.713657
2019-01-21,1440.661474
2019-01-22,1440.661474
2019-01-23,1440.661474
2019-01-24,1440.661474
2019-01-25,1440.661474
2019-01-28,1424.818349
2019-01-29,1424.818349
2019-01-30,1424.818349
2019-01-31,1424.818349
2019-02-01,1424.818349
2019-02-04,1404.827224
2019-02-05,1404.827224
2019-02-06,1404.827224
2019-02-07,1404.827224
2019-02-08,1404.827224
2019-02-11,1397.55294
2019-02-12,1397.55294
2019-02-13,1397.55294
2019-02-14,1397.55294
2019-02-15,1397.55294
2019-02-18,1390.411907
2019-02-19,1390.411907
2019-02-20,1390.411907
2019-02-21,1390.411907
2019-02-22,1390.411907
2019-02-25,1389.190466
2019-02-26,1389.190466
2019-02-27,1389.190466
2019-02-28,1389.190466
2019-03-01,1389.190466
2019-03-04,1375.212132
2019-03-05,1375.212132
2019-03-06,1375.212132
2019-03-07,1375.212132
2019-03-08,1375.212132
2019-03-11,1366.496668
2019-03-12,1366.496668
2019-03-13,1366.496668
2019-03-14,1366.496668
2019-03-15,1366.496668
2019-03-18,1362.748132
2019-03-19,1362.748132
2019-03-20,1362.748132
2019-03-21,1362.748132
2019-03-22,1362.748132
2019-03-25,1351.671685
2019-03-26,1351.671685
2019-03-27,1351.671685
2019-03-28,1351.671685
2019-03-29,1351.671685
2019-04-01,1386.151757
2019-04-02,1386.151757
2019-04-03,1386.151757
2019-04-04,1386.151757
2019-04-05,1386.151757
2019-04-08,1401.95337
2019-04-09,1401.95337
2019-04-10,1401.95337
2019-04-11,1401.95337
2019-04-12,1401.95337
2019-04-15,1410.6553
2019-04-16,1410.6553
2019-04-17,1410.6553
2019-04-18,1410.6553
2019-04-19,1410.6553
2019-04-22,1405.230145
2019-04-23,1405.230145
2019-04-24,1405.230145
2019-04-25,1405.230145
2019-04-26,1405.230145
2019-04-29,1398.638543
2019-04-30,1398.638543
2019-05-01,1398.638543
2019-05-02,1398.638543
2019-05-03,1398.638543
2019-05-06,1398.638543
2019-05-07,1395.604113
2019-05-08,1395.604113
2019-05-09,1395.604113
2019-05-10,1395.604113
2019-05-13,1399.444536
2019-05-14,1399.444536
2019-05-15,1399.444536
2019-05-16,1399.444536
2019-05-17,1399.444536
2019-05-20,1378.988321
2019-05-21,1378.988321
2019-05-22,1378.988321
2019-05-23,1378.988321
2019-05-24,1378.988321
2019-05-27,1377.507657
2019-05-28,1377.507657
2019-05-29,1377.507657
2019-05-30,1377.507657
2019-05-31,1377.507657
2019-06-03,1371.866143
2019-06-04,1371.866143
2019-06-05,1371.866143
2019-06-06,1371.866143
2019-06-07,1371.866143
2019-06-10,1360.725401
2019-06-11,1360.725401
2019-06-12,1360.725401
2019-06-13,1360.725401
2019-06-14,1360.725401
2019-06-17,1320.788721
2019-06-18,1320.788721
2019-06-19,1320.788721
2019-06-20,1320.788721
2019-06-21,1320.788721
2019-06-24,1321.212442
2019-06-25,1321.212442
2019-06-26,1321.212442
2019-06-27,1321.212442
2019-06-28,1321.212442
2019-07-01,1307.490444
2019-07-02,1307.490444
2019-07-03,1307.490444
2019-07-04,1307.490444
2019-07-05,1307.490444
2019-07-08,1304.280959
2019-07-09,1304.280959
2019-07-10,1304.280959
2019-07-11,1304.280959
2019-07-12,1304.280959
2019-07-15,1287.361345
2019-07-16,1287.361345
2019-07-17,1287.361345
2019-07-18,1287.361345
2019-07-19,1287.361345
2019-07-22,1268.852097
2019-07-23,1268.852097
2019-07-24,1268.852097
2019-07-25,1268.852097
2019-07-26,1268.852097
2019-07-29,1262.586692
2019-07-30,1262.586692
2019-07-31,1262.586692
2019-08-01,1262.586692
2019-08-02,1262.586692
2019-08-05,1249.246385
2019-08-06,1249.246385
2019-08-07,1249.246385
2019-08-08,1249.246385
2019-08-09,1249.246385
2019-08-12,1245.213752
2019-08-13,1245.213752
2019-08-14,1245.213752
2019-08-15,1245.213752
2019-08-16,1245.213752
2019-08-19,1279.920092
2019-08-20,1279.920092
2019-08-21,1279.920092
2019-08-22,1279.920092
2019-08-23,1279.920092
2019-08-26,1298.120758
2019-08-27,1298.120758
2019-08-28,1298.120758
2019-08-29,1298.120758
2019-08-30,1298.120758
2019-09-02,1242.963389
2019-09-03,1242.963389
2019-09-04,1242.963389
2019-09-05,1242.963389
2019-09-06,1242.963389
2019-09-09,1235.833015
2019-09-10,1235.833015
2019-09-11,1235.833015
2019-09-12,1235.833015
2019-09-13,1235.833015
2019-09-16,1230.29613
2019-09-17,1230.29613
2019-09-18,1230.29613
2019-09-19,1230.29613
2019-09-20,1230.29613
2019-09-23,1245.13984
2019-09-24,1245.13984
2019-09-25,1245.13984
2019-09-26,1245.13984
2019-09-27,1245.13984
2019-09-30,1249.456254
2019-10-01,1249.456254
2019-10-02,1249.456254
2019-10-03,1249.456254
2019-10-04,1249.456254
2019-10-07,1238.128487
2019-10-08,1238.128487
2019-10-09,1238.128487
2019-10-10,1238.128487
2019-10-11,1238.128487
2019-10-14,1230.863375
2019-10-15,1230.863375
2019-10-16,1230.863375
2019-10-17,1230.863375
2019-10-18,1230.863375
2019-10-21,1225.555537
2019-10-22,1225.555537
2019-10-23,1225.555537
2019-10-24,1225.555537
2019-10-25,1225.555537
2019-10-28,1216.21574
2019-10-29,1216.21574
2019-10-30,1216.21574
2019-10-31,1216.21574
2019-11-01,1216.21574
2019-11-04,1194.680829
2019-11-05,1194.680829
2019-11-06,1194.680829
2019-11-07,1194.680829
2019-11-08,1194.680829
2019-11-11,1164.923959
2019-11-12,1164.923959
2019-11-13,1164.923959
2019-11-14,1164.923959
2019-11-15,1164.923959
2019-11-18,1143.262658
2019-11-19,1143.262658
2019-11-20,1143.262658
2019-11-21,1143.262658
2019-11-22,1143.262658
2019-11-25,1145.379212
2019-11-26,1145.379212
2019-11-27,1145.379212
2019-11-28,1145.379212
2019-11-29,1145.379212
2019-12-02,1130.061874
2019-12-03,1130.061874
2019-12-04,1130.061874
2019-12-05,1130.061874
2019-12-06,1130.061874
2019-12-09,1122.458392
2019-12-10,1122.458392
2019-12-11,1122.458392
2019-12-12,1122.458392
2019-12-13,1122.458392
2019-12-16,1110.285476
2019-12-17,1110.285476
2019-12-18,1110.285476
2019-12-19,1110.285476
2019-12-20,1110.285476
2019-12-23,1104.705786
2019-12-24,1104.705786
2019-12-25,1104.705786
2019-12-26,1104.705786
2019-12-27,1104.705786
2019-12-30,1104.634033
2019-12-31,1104.634033
2020-01-01,1104.634033
2020-01-02,1104.634033
2020-01-03,1104.634033
2020-01-06,1100.868717
2020-01-07,1100.868717
2020-01-08,1100.868717
2020-01-09,1100.868717
2020-01-10,1100.868717
2020-01-13,1103.598082
2020-01-14,1103.598082
2020-01-15,1103.598082
2020-01-16,1103.598082
2020-01-17,1103.598082
2020-01-20,1110.946458
2020-01-21,1110.946458
2020-01-22,1110.946458
2020-01-23,1110.946458
2020-01-24,1110.946458
2020-01-27,1116.261207
2020-01-28,1116.261207
2020-01-29,1116.261207
2020-01-30,1116.261207
2020-01-31,1116.261207
2020-02-03,1126.733721
2020-02-04,1126.733721
2020-02-05,1126.733721
2020-02-06,1126.733721
2020-02-07,1126.733721
2020-02-10,1137.752292
2020-02-11,1137.752292
2020-02-12,1137.752292
2020-02-13,1137.752292
2020-02-14,1137.752292
2020-02-17,1152.980855
2020-02-18,1152.980855
2020-02-19,1152.980855
2020-02-20,1152.980855
2020-02-21,1152.980855
2020-02-24,1151.562323
2020-02-25,1151.562323
2020-02-26,1151.562323
2020-02-27,1151.562323
2020-02-28,1151.562323
2020-03-02,1141.39099
2020-03-03,1141.39099
2020-03-04,1141.39099
2020-03-05,1141.39099
2020-03-06,1141.39099
2020-03-09,1134.575068
2020-03-10,1134.575068
2020-03-11,1134.575068
2020-03-12,1134.575068
2020-03-13,1134.575068
2020-03-16,1131.84059
2020-03-17,1131.84059
2020-03-18,1131.84059
2020-03-19,1131.84059
2020-03-20,1131.84059
2020-03-23,1108.585814
2020-03-24,1108.585814
2020-03-25,1108.585814
2020-03-26,1108.585814
2020-03-27,1108.585814
2020-03-30,1099.217622
2020-03-31,1099.217622
2020-04-01,1099.217622
2020-04-02,1099.217622
2020-04-03,1099.217622
2020-04-06,1109.217073
2020-04-07,1109.217073
2020-04-08,1109.217073
2020-04-09,1109.217073
2020-04-10,1109.217073
2020-04-13,1108.514644
2020-04-14,1108.514644
2020-04-15,1108.514644
2020-04-16,1108.514644
2020-04-17,1108.514644
2020-04-20,1102.490279
2020-04-21,1102.490279
2020-04-22,1102.490279
2020-04-23,1102.490279
2020-04-24,1102.490279
2020-04-27,1106.049817
2020-04-28,1106.049817
2020-04-29,1106.049817
2020-04-30,1106.049817
2020-05-01,1106.049817
2020-05-04,1109.821223
2020-05-05,1109.821223
2020-05-06,1109.821223
2020-05-07,1109.821223
2020-05-08,1109.821223
2020-05-11,1118.183079
2020-05-12,1118.183079
2020-05-13,1118.183079
2020-05-14,1118.183079
2020-05-15,1118.183079
2020-05-18,1104.076221
2020-05-19,1104.076221
2020-05-20,1104.076221
2020-05-21,1104.076221
2020-05-22,1104.076221
2020-05-25,1090.598778
2020-05-26,1090.598778
2020-05-27,1090.598778
2020-05-28,1090.598778
2020-05-29,1090.598778
